,May_Total_RL,May_half_life,May_inflec_FoldedNormal,May_Inflection_sig_point,June_Total_RL,June_half_life,June_inflec_FoldedNormal,June_Inflection_sig_point,July_Total_RL,July_half_life,July_inflec_FoldedNormal,July_Inflection_sig_point,x,bed,Delta_15N,Delta_13C,Log_Delta_15N,ID
138,39.54748095324294,103.64,110.75,125.51,29.28189821972296,134.76,138.23,145.55,9.319560294948698,143.24,143.7,145.73,2103,2,7.60669258134369,-26.061844815266,2.029028462597487,Ambition
139,64.78299480755174,127.95,137.8,153.85,40.7685422875188,148.56,152.96,166.01,25.29896400022715,152.15,156.89,168.03,2106,2,12.12788277057941,-26.968884161409893,2.495507162839069,Canon
140,77.81099533934761,129.33,138.41,163.61,48.96724184277231,155.75,161.43,180.19,26.497003410996456,158.44,165.1,173.87,2108,2,24.111625484243618,-25.869068409992853,3.182694109424577,KWS Leif
141,93.61701719390555,127.68,136.26,162.43,58.94486119661465,156.82,163.26,187.59,30.226889623237376,163.3,170.63,182.44,2109,2,56.31457154869982,-26.33332994264265,4.030953321350321,NOS 509130.20
142,97.309043421136,126.86,136.29,165.17,58.57151920113253,152.7,159.69,187.21,24.68446546540608,157.9,167.49,172.16,2110,2,1.86736990534326,-27.655048462381444,0.6245309731314979,KWS 308
143,83.1629464249383,134.77,141.73,166.87,53.83381335946851,157.13,164.59,189.11,29.09931685718652,167.91,175.03,181.26,2111,2,30.95031704622806,-26.309888856981143,3.432383242898107,NOS 511192.01
144,66.97234544387922,121.09,127.76,149.98,36.10946311660339,146.54,151.72,162.0,18.01469346169018,156.68,157.5,160.42,2112,2,1.0858355865195002,-25.652952914310845,0.0823498164221186,Sj L024
145,51.14448772631872,103.23,112.04,133.9,33.17838244569901,149.47,153.07,159.62,18.587494659873123,153.56,154.85,158.15,2113,2,15.690018247404929,-26.24926639294987,2.7530247297401176,Sj M0471
146,92.2406723891742,134.54,142.55,172.77,53.55670272639279,157.23,162.84,179.81,32.480477701226405,164.52,169.12,178.24,2114,2,215.9269456497269,-26.825213883422716,5.374940135892115,Sj N0818
147,64.28073530008007,108.04,120.12,146.95,55.5779440888811,150.66,157.86,180.57,31.28038403693496,161.81,167.69,178.79,2115,2,18.46144951195656,-26.51498691280223,2.9156847477664947,Gedser
148,54.52200546451626,115.74,124.35,138.68,25.35207607987978,136.0,139.93,143.67,5.925699577681168,141.34,141.31,142.33,2116,2,5.986974157315196,-26.729255209886915,1.789586135467421,Sheriff
149,65.60193491383252,110.27,127.65,155.47,44.47887119535829,157.51,162.56,171.67,23.656748930232546,162.22,168.75,173.86,2117,2,2.5138890591044545,-26.177009102406704,0.9218309799598274,Oakley
150,62.69844980731202,106.6,114.09,134.22,27.656343754949795,136.99,143.05,150.63,13.004269068943913,148.27,148.68,151.16,2118,2,7.253317416922853,-26.124509945584204,1.981458938959162,Sj M0351
151,57.21890081171052,110.28,119.62,141.42,37.80715126225737,154.65,159.33,171.0,22.42691296092272,159.31,164.5,168.92,2119,2,165.32637703236716,-26.52900770342538,5.1079215627706605,Stinger
152,59.33819691377106,108.14,115.5,129.27,31.69269478026502,145.26,152.13,164.21,13.941014509877132,155.19,158.02,161.21,2120,2,396.5999179459353,-27.41808722450046,5.982928009191916,NOS 511167.10
153,65.84781200528488,107.97,113.64,130.53,44.262087376408935,156.0,160.79,171.76,28.22737611725906,160.99,165.31,171.78,2121,2,155.81891912914392,-26.8309889930193,5.048694558215478,Br10092p91
154,64.98267182073059,107.73,115.1,135.9,38.85741779331558,157.07,162.84,177.22,27.500356128168946,163.06,166.66,177.61,2122,2,82.58583206772184,-26.760463813683103,4.413838141211054,Sj N1127
155,60.48083001102763,114.22,121.15,136.92,20.11597593998744,135.32,135.89,139.34,6.6812249753032935,156.54,160.41,132.35,2123,2,15.991387467731682,-26.37309352036418,2.772050294046564,Mariboss
156,56.113763253057954,107.8,117.05,138.14,28.254192136628724,138.75,142.17,153.65,11.892101450474408,153.17,156.77,152.95,2124,2,3.0069356297417,-25.35649548769134,1.100921496973705,Skagen
157,55.95539044161449,106.96,113.93,133.79,25.23040194690564,137.03,142.51,152.84,8.443611750391531,149.94,151.48,151.06,2125,2,9.99348377394838,-26.4494990875344,2.3019332579906,NOS 510032.7
158,67.94909471295773,115.81,124.82,148.31,39.025934707190416,146.7,152.78,166.06,22.017407262817187,157.51,161.0,167.16,2126,2,45.58452186088777,-26.88868476009244,3.8195682260246944,512102.04
159,68.48501150179885,117.73,127.91,139.46,42.8161485928419,143.85,151.39,169.55,17.3937848696491,158.96,163.06,166.92,2127,2,51.07878761637736,-26.580599667737083,3.933369295886132,SEC 312-07-4
160,64.15122120642388,119.34,126.75,146.84,44.81955605289692,149.06,157.33,173.17,26.329883578440672,167.35,169.29,174.35,2128,2,15.12224887862315,-27.48924286711921,2.716167095050054,Hereford 
161,92.64140220426845,125.72,134.97,168.51,55.42648141981997,152.53,158.12,176.74,32.34023057698936,159.41,165.06,177.7,2129,2,135.47596903535816,-26.331425882828363,4.908794274298773,Ohio
162,83.61023432055168,126.93,137.0,166.64,51.45501921129448,158.1,161.31,176.44,28.180321562433303,159.55,164.66,173.61,2130,2,97.58796742120148,-26.8862702394232,4.580754201200036,NOS 509011.08
163,108.03336814900165,132.4,142.56,182.08,68.58875239017746,167.82,172.02,194.43,38.76082678095413,178.48,180.76,193.58,2131,2,334.77900206267253,-27.509775136671465,5.813470618795046,MH 15-39
164,57.74087949554625,108.85,117.74,128.41,36.39996648594396,150.93,159.22,168.96,22.83396698167646,162.93,167.79,167.77,2132,2,21.23322180062982,-25.518657101103035,3.055567021178621,Kalmar
165,75.34311281153504,126.37,137.77,167.26,49.6449240809322,158.31,163.55,180.0,34.02976577791266,171.24,174.07,186.3,2133,2,472.8246634451043,-26.934013843224136,6.158724629378367,Tonnage
166,86.55717154890863,127.93,136.52,155.12,51.361616594281415,150.48,155.69,174.55,35.49133606167699,158.97,163.86,180.7,2134,2,31.883173883561295,-26.93171530314752,3.4620784061673184,STRG 4019'14
167,63.29751717624858,111.13,122.18,149.52,32.53835059522318,165.82,164.65,171.43,22.432349627140862,173.51,172.33,177.23,2135,2,241.27190072463807,-27.66498788840787,5.485924516304576,Tuxen
168,48.67259884749366,109.79,117.56,129.59,33.43457100685408,143.43,151.84,164.08,22.03318581448928,161.5,164.07,169.2,2136,2,162.05068059494965,-26.700624885320543,5.087909129485862,Sj L624
169,61.64086861337758,120.28,127.2,145.32,42.464261817027335,148.6,155.22,172.98,21.8497126836929,160.49,166.98,171.26,2137,2,282.8642516126697,-26.964530491761824,5.644967106281449,Informer
170,44.43873193036305,105.21,112.31,128.56,28.77098172443635,145.81,151.82,163.19,14.835094760752412,158.5,161.35,163.61,2138,2,216.7723124566089,-26.155561074979595,5.378847551338874,Kvarn
171,74.70504503702267,118.34,129.77,161.83,45.82128874302667,162.77,164.04,174.74,29.035277941398853,171.94,172.27,177.53,2139,2,151.61085939063614,-26.77353516914645,5.0213171025071865,NOS 511082.28
172,72.96329999613319,108.55,112.24,127.45,37.40212875570139,155.33,162.17,170.92,22.93869205503497,173.03,172.0,174.62,2140,2,76.05204586504745,-27.31488667870697,4.331417919921994,Hardwicke
173,58.98406246219933,110.17,113.2,136.94,32.48972715430326,151.25,156.82,164.93,18.806670030121104,163.1,167.28,165.75,2141,2,161.01458057875297,-27.09941871271252,5.081494923484868,KWS Zyatt
174,66.74344734629372,108.99,117.07,137.62,28.26563442667794,139.39,146.2,155.83,12.27107203579169,165.46,169.46,144.37,2142,2,30.55494945774906,-26.17574741445065,3.4195266842054046,Sj N0514
175,57.952117574213645,112.73,120.25,135.82,23.70179940070326,142.55,150.92,150.08,16.885914657870813,159.34,168.17,157.94,2143,2,42.679894787762414,-26.43379273254253,3.753727961289053,Sj L123
176,52.32046250931958,106.33,116.14,134.02,22.96328028095485,136.85,143.03,149.21,10.631932198062405,156.16,158.99,147.3,2144,2,12.851659803863985,-26.114280980367624,2.553472970615685,LGW 123
177,57.78479068922172,114.71,123.31,136.46,33.46572712766355,146.53,154.24,166.49,16.63506816737845,156.52,161.12,163.67,2145,2,46.75886760769885,-26.765927537078845,3.845003919195548,Sj M0498
178,32.75718799402286,105.6,111.25,119.2,42.06679310221294,146.69,153.27,167.61,18.21705847984468,150.96,153.62,159.34,2148,2,10.397096751964073,-26.92481403381291,2.3415266087103563,512147.12
179,68.96278410569812,131.43,136.14,154.74,45.16293475439672,143.83,149.91,162.34,21.25607295294739,157.77,157.29,160.06,2149,2,4.46525256696374,-25.577032853328404,1.496325778677995,Elixer
180,70.24300962757127,117.02,123.37,141.81,30.06080314819165,140.05,144.7,151.7,13.042762710678891,150.72,152.29,154.38,2150,2,89.68803045358122,-25.26727120838066,4.496337320401467,Sj L037
181,76.96927958161177,128.63,135.13,157.95,38.87088926031745,142.36,148.15,160.47,16.920475474822407,152.73,155.66,159.96,2151,2,29.86943250211017,-25.833421910219684,3.396835633122534,512099.09
182,87.04423351658025,124.95,134.22,163.04,46.27147704000377,148.43,156.39,167.0,23.661960942136997,165.24,167.93,168.98,2152,2,49.187309100902254,-25.060385094025868,3.8956356451210894,512070.03
183,69.21329864213348,116.88,124.42,146.16,32.68945127149193,138.96,144.31,156.66,13.24064781437704,152.11,155.43,157.21,2153,2,16.17778554975136,-24.8684802984315,2.783639038836706,NOS 511192.39
184,44.656196437511525,111.55,117.14,129.17,21.569281506940207,145.01,150.61,148.79,11.859709878259832,153.1,157.59,150.51,2154,2,3.1444391275221677,-25.08212369065775,1.1456355364175326,Julius
185,57.72422836429717,113.99,120.41,132.12,28.456229616552893,158.96,164.54,158.84,17.31585447360694,171.14,172.29,159.25,2155,2,44.47646784147401,-25.35368664408821,3.794960236750379,NOS 510050.19
186,55.794342571147,118.9,126.73,143.56,39.66579978791883,155.43,160.5,173.66,20.690540087197995,162.9,168.2,167.18,2156,2,25.55346377355761,-25.967448895503797,3.24077287589784,511016.09
187,69.49558344126612,119.44,127.38,151.81,45.996398267926224,142.55,147.3,162.09,23.588389483537583,157.1,159.05,165.69,2157,2,4.9121673401940695,-25.69356895067061,1.5917152578936389,NOS 511014.06
188,85.12623951566057,127.86,134.87,159.15,61.56873298100116,151.98,159.15,181.39,41.74462996458542,165.89,172.56,187.54,2158,2,534.344813412727,-26.61228349721893,6.281041348575389,512122.02
189,82.39476461205841,127.05,135.87,165.79,49.05671754372971,146.22,154.31,172.66,29.752171682511005,161.56,167.04,176.25,2159,2,324.8193640498056,-27.054988780450145,5.783269224890361,Sj L288
190,69.24351274446354,120.53,129.14,150.99,37.21778728589108,137.86,143.99,157.39,20.933225841279743,159.4,163.09,167.82,2160,2,155.15226553972423,-26.21903432445163,5.044406993041881,Sj M0493
191,70.76473090517361,109.59,117.29,134.63,32.53950059642273,141.57,147.92,159.6,14.156176706601434,161.91,166.96,151.57,2161,2,6.812525610854476,-26.06834270895236,1.9187629193737787,KWS Lili
192,72.25808675428112,122.43,130.74,153.31,39.68660888048947,146.09,152.83,169.05,18.04843824550698,163.01,168.29,162.63,2162,2,274.56387997682543,-26.306835582790708,5.6151839478169725,KWS Santiago
193,75.0183518822486,121.66,129.5,153.91,40.34637095905403,147.43,154.76,169.12,20.989700749813665,163.09,166.9,171.28,2163,2,542.7898565026733,-26.26846989759678,6.296722240429201,NOS 510052.5
194,93.3577834494133,133.13,140.59,164.24,48.81417441432414,146.3,152.94,168.07,24.716422011521352,159.03,162.62,170.35,2164,2,273.075762279315,-26.87865784867479,5.609749274190747,NOS 509180.09
195,84.73250818158725,131.24,142.61,172.09,62.54867113939336,164.53,167.19,190.09,43.04937133832408,165.89,171.13,189.57,2165,2,48.32952068563375,-26.13268852281289,3.878042568274889,Sj L262
196,69.25809503117269,132.44,138.55,154.25,41.589145908265095,146.41,156.68,174.18,24.82424594657262,181.17,179.57,174.47,2166,2,39.927745204672846,-25.121062482199388,3.687071450777303,LGWD14-4219-B
197,68.64367757834486,123.39,136.99,164.27,42.670780692534215,160.19,162.86,176.43,22.52817212656891,168.7,171.66,171.15,2167,2,18.7005801472424,-25.886268371940076,2.928554547296015,Sj M0477
198,50.16238833609153,109.99,124.81,140.14,28.493950798589815,145.2,151.53,160.29,13.630978843289878,156.27,158.63,161.19,2168,2,9.303844833655624,-25.596115334825395,2.230427737697202,Torp
199,50.33399293284423,129.01,137.68,147.39,37.45229762230924,143.19,149.98,163.33,16.94007716977177,153.51,156.46,161.13,2169,2,96.81013397174875,-26.269371500711102,4.572751678593731,NOS 509133.05
200,63.6314770803483,120.82,132.98,152.29,50.74567198455948,167.7,171.28,188.74,34.696609411481745,181.92,183.92,191.62,2170,2,26.73475554609964,-26.29643367977822,3.28596442476808,512068.15
201,50.71238067707408,118.68,123.33,130.96,29.578963669397872,140.17,146.7,156.5,15.535055882096628,169.22,176.12,149.44,2171,2,6.529916862586294,-26.07572809464163,1.8763942115972296,Patras
202,42.2531774219451,119.12,124.17,135.4,21.762245900962395,145.44,155.48,146.13,10.875569140440934,163.96,168.71,139.67,2172,2,4.492890862158259,-25.744346851163005,1.5024963391538415,Evolution
203,28.529712312003696,107.04,109.08,111.15,27.70607889621924,145.8,151.93,157.42,15.057477802857642,163.39,164.95,154.71,2173,2,9.86949771822748,-25.62329459517356,2.2894489624065404,Kaldi
204,59.40494251691397,128.85,137.06,154.44,35.743462183829955,158.58,161.57,173.89,23.07105305578559,168.52,171.04,177.6,2174,2,241.90062555947844,-26.18432410912137,5.488527003637766,RGT Reform
205,72.17122123878383,126.92,134.69,161.42,42.11785892646162,171.56,172.28,180.51,28.67210856464376,173.75,178.41,177.39,2175,2,99.0185869635396,-26.16699407500408,4.595307579618768,Pistoria
206,88.78625378964185,147.64,153.14,184.03,68.29961683737884,180.47,179.45,204.52,49.24986689162176,204.71,192.19,205.72,2176,2,154.09563985234084,-27.094399007882863,5.037573447651548,Sj N1069
207,83.26279413398781,160.53,162.42,184.22,69.02656724623174,168.92,171.57,193.98,54.80107580049157,189.97,186.33,208.15,2177,2,137.73642616206146,-26.76281965407404,4.925341903519317,Sj M0564
208,100.214872317805,140.91,147.15,177.59,79.45890805342808,163.24,167.31,194.96,52.02035186059612,174.46,178.96,199.43,2178,2,416.6613752083812,-26.889373237756157,6.032273842047712,Rockefeller
209,73.98578085936758,121.87,130.28,156.79,59.36509538980224,171.5,172.06,193.74,42.44635877583131,181.77,183.43,198.3,2179,2,29.215387208376285,-26.157270217394725,3.3746955296709675,Sj M1090
210,83.96716009941758,129.91,137.52,165.9,61.249646751597886,168.24,170.89,190.97,37.4708152601476,184.75,183.57,192.94,2180,2,530.3891900584274,-26.952195346431917,6.273611057929474,Sj M0560
211,67.78297428017608,135.79,141.49,158.21,67.53587473699912,190.72,180.88,200.02,51.18957365127151,215.99,199.15,211.2,2181,2,144.12423827524637,-26.83967991546722,4.970675693407842,Ancher
212,76.63596316758989,127.75,130.45,144.02,64.92585555468636,182.18,179.96,193.45,55.09031271658402,215.05,195.09,202.65,2182,2,119.4992576546401,-26.275488720559128,4.7833101592572085,NOS 511031.19
213,66.64950937810656,117.67,126.48,147.18,55.614342185135285,164.84,169.04,189.85,47.00576226085182,183.7,186.52,202.83,2183,2,7.523946083318036,-26.749763562295318,2.0180907454532515,Sj M0051
214,110.47336930201834,141.58,148.97,181.31,77.51920060695201,168.79,170.91,194.71,52.13891412647803,176.18,179.88,194.48,2184,2,46.46633282131968,-26.45458166758521,3.8387280250124114,NOS 510037.5
215,75.40487408078545,120.92,132.45,157.59,44.86770626915632,150.53,156.81,174.42,23.40383210801977,158.09,163.71,171.88,2185,2,2.7747941449684204,-26.244973244149424,1.0205765624534155,LG Mocca
216,81.93017251539783,116.85,130.86,161.71,48.12203712971482,161.15,164.26,181.79,27.23108305722939,178.04,179.81,175.63,2186,2,324.82386231189884,-25.942132326966657,5.783283073297951,Creator
217,99.99502737467004,164.0,164.29,196.69,73.26954738818722,203.9,184.85,200.22,47.28653937707203,198.33,193.06,204.82,2188,2,263.0724420896356,-26.583587582923244,5.572429439457438,Benchmark
218,107.0739779799961,147.25,149.65,181.09,67.75397042020302,174.49,173.23,181.45,49.245177624995314,171.23,175.46,184.56,2189,2,178.9742087478541,-27.27381536334441,5.187241710251965,Drachmann
219,89.79502298596803,144.91,152.06,178.59,54.89601392189475,178.95,174.2,187.5,38.03991193141192,176.02,177.44,189.56,2190,2,482.1229951353286,-26.725219402718512,6.178199258127894,NOS 511192.33
220,64.98311856291483,115.93,121.33,138.87,34.78242717909911,152.24,156.9,168.66,20.271776769201303,156.89,161.37,167.09,2191,2,80.33565300491455,-26.5005777199581,4.386213519985503,Sj M1090
221,66.96968011095375,121.9,130.96,157.33,36.89030249103264,145.53,152.21,165.67,19.279871232844798,157.31,160.27,164.07,2192,2,282.39967833813904,-26.726571823394803,5.643323366589185,NOS 511014.06
222,64.41782703765294,134.55,139.22,159.75,45.390604784221146,161.34,165.52,179.22,27.84356616967724,166.89,170.44,177.0,2193,2,107.9646017034948,-26.673098806173822,4.681803411393836,Ambition
223,79.14010607027397,129.82,137.74,164.32,51.89674775198432,168.11,167.68,181.87,36.89001296924519,170.97,172.99,182.74,2194,2,83.94469840631933,-26.52593187606205,4.43015822972855,LGWD14-4219-B
224,69.15781295557423,128.05,143.1,159.87,59.38208447299528,212.55,189.79,201.04,36.05667033527673,204.25,196.1,197.01,2195,2,41.51933717708033,-26.91237491770833,3.726159274787056,512147.12
225,77.16194384016767,131.91,136.48,153.04,62.28725137930201,158.15,163.49,181.48,36.45188837739179,166.57,171.4,181.03,2196,2,54.81581117858958,-25.78185073955998,4.003978677495335,Patras
226,86.74404192603134,130.91,137.43,161.6,56.80096592176699,168.73,171.15,193.59,37.31041084691096,166.3,173.23,189.37,2197,2,280.30275849545984,-26.2770946963416,5.635870299347648,STRG 4019'14
227,71.42827712425559,115.65,122.32,143.17,44.677260242004685,157.22,164.51,182.08,24.40327017230985,169.82,176.65,173.96,2198,2,34.12629525595234,-26.15427058523114,3.5300682090031885,Sj L037
228,75.96531420432433,139.18,141.86,162.39,53.42608909445036,161.2,167.74,183.83,27.461201276196107,171.39,176.17,180.59,2199,2,68.56990832347827,-26.13168437656164,4.227853784318251,Canon
229,77.55870965191656,122.61,129.76,155.8,44.35910496202811,143.53,150.47,168.15,22.30794761089568,160.27,164.36,165.36,2200,2,29.79141374389585,-26.480441868281957,3.3942202225946403,NOS 511085.12
230,86.34072922708116,120.04,130.25,156.11,49.13108831123333,151.34,157.59,171.64,25.971160811835635,156.72,162.95,169.32,2201,2,87.09377093473994,-27.169725876613185,4.466985365052368,LGW 123
231,76.6125069031392,122.0,129.64,154.48,45.93666673718368,153.96,160.95,179.69,24.79132468966816,163.65,170.19,173.75,2202,2,55.43153753931149,-26.533900500462867,4.015148701443394,Julius
232,81.19803072182967,122.29,132.57,154.34,46.47084962121973,155.64,158.44,170.86,27.00630559044231,152.82,156.19,168.17,2203,2,63.02623355925562,-26.652747065079875,4.143551045421209,Sj L024
233,75.81009768269968,129.49,137.28,163.37,45.46943986228105,153.26,157.5,167.77,23.395930849336104,154.52,158.58,166.24,2204,2,93.45622293212446,-27.33628466780097,4.537493122718457,RW41640
234,101.70544681088194,139.49,145.33,176.25,59.720946004046105,163.07,168.2,190.98,31.89175351976441,172.02,178.16,183.76,2205,2,572.3258659815115,-27.058412445183304,6.3497085249366405,511016.09
235,98.21860406278738,127.56,137.38,178.24,69.5539958028979,179.68,178.26,200.53,41.71229390412954,196.18,188.45,199.09,2206,2,103.65720144351666,-27.31012429046957,4.641089314939247,NOS 509180.09
236,71.27282839447096,112.97,116.37,132.43,41.67440543630147,156.35,163.63,177.75,25.799558089005764,164.51,171.2,175.59,2207,2,28.18121734713699,-25.687970021418337,3.338655704513248,Skagen
237,77.8051239346493,121.35,130.07,158.11,41.45514838247925,139.91,146.31,158.92,16.87211453670454,150.37,151.6,156.67,2208,2,59.79353829585657,-26.271763756038947,4.090897599864962,Ohio
238,105.7700239780184,137.12,143.29,168.38,68.10644347624724,160.12,163.22,174.48,46.52878204588613,167.89,171.42,175.88,2209,2,140.1253737348374,-27.21738256281457,4.942537548541933,NOS 511082.28
239,99.58491472776494,131.8,139.11,163.61,71.8711349722573,156.41,163.97,191.61,44.31416172672054,172.12,175.94,193.43,2210,2,5.3282410643946765,-26.92017608318541,1.6730211770333927,KWS 308
240,108.82734166860952,145.34,149.45,185.67,71.95324094796408,186.43,180.5,200.95,50.3022494358623,187.92,184.65,201.93,2211,2,1024.7604059483847,-27.25706128817071,6.932214113954392,512099.09
241,107.7762594701559,164.42,157.43,188.09,70.92120782701843,166.35,168.88,194.54,44.779175523816,171.85,176.51,196.3,2212,2,423.9770111260621,-27.01720563432606,6.049679234719746,Br10092p91
242,82.29571374438052,127.33,132.48,159.78,61.29711810805035,160.47,167.21,188.11,38.62664003867136,174.4,176.09,188.26,2214,2,386.8139077881463,-27.590413859716477,5.9579437189517295,Sj M0471
243,93.51182498861394,140.22,143.03,175.11,60.04900335942472,152.96,161.21,184.46,30.012643928017766,167.08,172.15,182.91,2215,2,119.78244146884212,-27.62409636904714,4.785677109570999,Sj M0493
244,61.65205587750467,128.75,134.49,147.57,40.324471827283936,141.5,147.81,164.15,12.896102449757228,152.13,156.77,156.96,2216,2,189.4495446873083,-26.715208013629265,5.244122734122098,Kalmar
245,73.20910859395856,116.12,123.61,153.02,32.20181319980931,152.72,156.61,166.89,15.285476207848436,159.01,163.07,160.23,2218,2,32.054973206567745,-26.66043988678402,3.4674523415807443,Elixer
246,73.12716026031636,118.72,124.86,138.19,48.19778241342593,146.16,156.21,177.06,27.24917311014469,169.8,175.46,176.07,2219,2,148.4607469470386,-26.84568312259836,5.0003205929783645,Sj N1127
247,73.54650541750215,114.26,122.46,146.53,38.88317227382548,148.06,155.95,173.24,17.89168329688896,162.01,167.03,164.27,2220,2,20.788273249790123,-26.666760918160687,3.0343890416523656,Sj M0051
248,93.85120877365176,123.81,132.65,166.61,50.417225391203104,155.44,163.09,181.13,29.375242432378627,167.54,174.26,179.39,2221,2,146.36540589898527,-26.74889442043882,4.986106275100122,KWS Dacanto
249,78.88445483499214,123.27,129.26,147.02,34.96636663270149,141.37,146.66,148.41,14.80155014118504,156.16,167.1,155.08,2222,2,26.38705209056356,-26.98010943337744,3.2728734387267666,Evolution
250,71.2513890278797,124.32,131.04,143.89,39.47932572958881,146.71,155.42,169.91,21.131256829176223,171.13,175.22,166.2,2223,2,17.428964363930614,-26.99315838933512,2.8581334408952266,Torp
251,57.11977766393802,122.9,128.47,141.2,30.365747363223136,138.26,144.48,157.47,12.802692897632628,155.54,156.45,154.4,2224,2,4.9689965781493415,-26.923500698105148,1.6032179239802486,LG Mocca
252,58.63000739202123,111.07,116.42,133.44,30.924422884337886,142.49,152.97,160.26,13.981714691147642,168.31,170.86,148.41,2225,2,39.67725567172703,-26.015965492584023,3.6807781185260895,KWS Montana
253,71.8826329200747,137.41,145.19,165.12,48.42223665765361,201.41,185.14,193.77,32.27468157312664,172.27,179.64,184.98,2226,2,44.39369730877819,-27.833363032543723,3.793097506856973,NOS 509011.08
254,63.15020436322304,124.06,131.47,149.97,46.663637541658616,174.05,172.13,185.66,23.827255580753636,163.96,170.39,173.17,2227,2,48.40694912685148,-26.315180421285078,3.8796433804174586,Ohio
255,93.20818134281802,129.28,135.01,174.21,70.18566098856738,178.41,179.05,203.82,42.521681119049006,181.79,183.96,198.58,2229,2,228.50027044128717,-26.80617626101909,5.431537393884049,Benchmark
256,97.04088130830414,129.42,137.65,178.22,81.23028766835128,241.1,207.78,214.11,46.41696996502043,192.17,187.95,200.24,2230,2,340.3189215166046,-27.28480457368584,5.829883182419533,KWS Zyatt
257,80.99668040270355,135.51,140.1,167.04,61.819115814164846,167.86,171.34,193.73,31.66901823816106,170.1,175.0,182.9,2231,2,548.4200412206761,-24.13972045843813,6.307041491915881,Claire
258,85.1497490245354,126.09,134.67,166.81,58.11162939351355,172.81,171.74,187.77,38.67387093711376,168.66,173.22,187.72,2232,2,241.0288424655552,-27.448396545279422,5.484916604610093,Mariboss
259,75.19127228569737,127.58,133.0,155.41,51.13290917166513,151.16,161.48,182.81,31.05048549209713,176.12,178.88,184.96,2233,2,233.84589631175632,-27.215519209726548,5.454662335639714,Sheriff
260,61.43691904959881,112.3,118.59,140.05,30.14290281048249,150.23,159.5,162.25,20.632481767751127,167.95,172.58,166.81,2234,2,150.3333283642604,-27.21399398646649,5.012855017780868,NOS 509130.20
261,86.89646034954829,127.02,134.78,150.88,53.32089537730356,151.91,158.45,187.44,34.24962075847285,164.36,174.66,190.22,2235,2,15.05022759144699,-27.36970086209678,2.711393113435825,Hystar
262,68.12444150231322,122.28,126.99,140.84,32.62774440596377,138.7,147.54,161.93,18.79002114739935,161.16,163.65,166.41,2236,2,313.1767689591303,-27.097991310308785,5.746767788182828,Sj N0803 
263,51.35829733978589,113.15,122.01,140.11,27.361223878176805,145.32,150.54,156.57,14.676135077996545,157.47,166.55,154.23,2237,2,15.755988531967215,-25.78099468516469,2.7572205172566058,Ohio
264,71.0534134812766,120.29,127.46,137.01,43.57985363428648,148.07,158.23,177.41,24.25151645746092,165.94,169.58,177.78,2238,2,151.32635734687446,-27.10630877584546,5.019438811483926,Sj N1069
265,55.46329464303771,109.57,117.33,136.87,28.635102530821644,146.28,153.82,157.61,15.3528630090205,171.72,173.36,150.52,2239,2,194.8573988781948,-26.505758468271544,5.27226800323826,Sheriff
266,86.20579176330156,134.35,141.76,171.65,56.02720177601356,162.61,164.97,175.88,39.03199084570473,164.54,168.02,173.64,2240,2,186.73386757788504,-26.81676405224956,5.229684435156403,Sj M0351
267,85.36226290880465,147.55,150.48,172.36,49.80057628727431,153.82,159.54,175.47,25.70351977914396,163.46,167.87,173.62,2241,2,205.76551613198464,-27.38972625483378,5.326737249262932,Benchmark
268,59.970536990427526,114.31,120.26,138.82,37.495154925092045,145.08,150.55,162.61,16.870378815641708,156.23,160.04,157.19,2242,2,198.12411279293715,-26.53565598925757,5.288893666604798,Sj M0567
269,70.49088512630568,115.59,126.03,151.89,40.92220835934063,153.34,158.28,175.23,26.23163886240679,160.75,166.31,177.74,2243,2,429.5935299810752,-25.7057040564372,6.062839482515776,KWS Montana
270,88.03663893602356,128.26,137.28,172.0,53.894608509528126,152.58,161.31,181.68,35.438557006671125,172.59,176.58,184.43,2244,2,208.2699473666108,-28.017986237217645,5.338835062133799,Hereford 
271,66.80845522539967,129.05,137.11,164.65,48.310637114793536,159.52,164.21,179.42,30.14739688746305,161.56,166.41,173.45,2246,2,35.373231373338186,-27.42447554224867,3.565955358200126,Sj M0564
272,96.29928302726252,126.27,132.1,157.57,54.04157219878985,148.86,158.19,175.92,28.368016591736723,164.19,168.66,175.58,2247,2,202.7829096612409,-27.104055980271795,5.312135996278581,KWS Dacanto
