,May_Total_RL,May_half_life,May_inflec_FoldedNormal,May_Inflection_sig_point,June_Total_RL,June_half_life,June_inflec_FoldedNormal,June_Inflection_sig_point,July_Total_RL,July_half_life,July_inflec_FoldedNormal,July_Inflection_sig_point,x,bed,Delta_15N,Delta_13C,ID,Log_Delta_15N,RFP_Delta_15N,RFP_Log_Delta_15N,RFP_Delta_13C,Corrected_Log15N,Corrected_13C
149,73.26189403110143,140.26,137.75,157.52,83.9462184079724,154.26,151.15,167.58,42.60809848718391,172.32,160.61,172.68,2157,2,11.818137972036174,-28.30003413431565,Sj_M0051,2.469635467591852,0.5510713253969279,-0.1186572276857425,-0.0290503786155961,-0.9657058472026514,-0.1444421258638577
150,71.77184316209625,136.66,136.66,153.33,83.86336337467395,148.16,149.63,170.69,48.31575338060843,187.92,168.81,190.99,2158,2,60.54331337655088,-28.16324546854452,Stinger,4.103359032465113,-9.80559913920716,-0.3006249427369363,-0.0976291566324503,0.6640647950543448,-0.005208415230836
151,95.9562301725092,151.86,145.72,162.91,101.67954613954744,169.54,160.54,181.55,67.86946416892583,183.94,169.04,187.91,2159,2,18.96049214813505,-27.981445263866647,Sj_M0498,2.9423574536701125,-3.624125711236639,0.0779611054097799,-0.0748089649719014,-0.5008897063569213,0.1790368343089277
152,113.17621542440088,137.96,138.25,158.98,103.9855816047278,140.95,147.34,179.04,72.65246391383155,159.79,158.66,193.4,2160,2,22.33759657349955,-28.50637615357626,P0224,3.106271203856147,-2.635359298420186,-0.025910663425318,-0.000123904364699,-0.3409288787871509,-0.3434490105387944
153,101.78708608911032,132.9,135.23,150.69,109.3102417203157,164.41,159.35,187.51,71.26863499774471,194.57,173.73,204.78,2161,2,32.0961471584751,-28.572450893623127,513069.19,3.4687359967165183,6.300868130986938,0.2364682004208194,0.034125665995441,0.0175829914569543,-0.407078705723773
154,88.18920977548392,144.43,141.8,160.72,81.9892114886581,157.66,152.95,163.46,47.36019623785552,202.54,172.8,165.19,2163,2,49.447508183763205,-28.19948041972983,P0705,3.900911666177498,-3.6021036020630226,-0.3719090995203583,0.034047938013631,0.4418528156854036,-0.0292181421066928
155,106.17586882948156,145.09,142.61,161.34,99.8248438423623,152.63,153.03,175.95,66.26559711705818,173.97,165.26,193.23,2164,2,43.32796722268464,-28.487206012067443,NOS_511014.06,3.768798320796832,-2.758665977836228,-0.0698412665489414,-0.0598554087985811,0.3057865476884736,-0.3144986895824146
156,111.0208961184546,153.17,147.89,172.01,126.17324267346,182.81,167.79,188.52,91.9197845241304,191.26,173.74,196.02,2166,2,62.53951790138707,-28.488780760996768,P0175,4.135798643355709,5.252433889271713,0.0199622829528907,0.0031508460852261,0.6648810250148198,-0.3111833487879565
157,113.17213588450107,145.22,146.99,167.56,123.08561691620912,166.39,164.33,187.81,88.22060409416457,200.92,182.43,198.96,2167,2,63.08748797757497,-27.991075920737,NOS_512070.03,4.144522461098896,5.350188739037041,0.2500143729185287,0.0977035597464107,0.6696519201417415,0.1889665363337016
158,96.56488754177796,139.08,141.33,163.42,97.2355272696003,146.3,149.89,160.38,76.21467731369998,154.98,158.91,187.61,2168,2,9.83911347427761,-27.9846229260204,513144.04,2.2863656129279684,2.0614145208439663,0.1288292580702397,0.0807851609526269,-1.1924578506454506,0.1978645759121917
159,81.68751627893508,142.32,141.22,161.8,96.60710916916447,172.75,161.85,181.61,64.80994514489036,157.71,162.65,212.77,2169,2,44.76841104449173,-27.67115680107847,P0689,3.8015027800995087,-3.104296407003313,0.1367823158346119,-0.0130792111329473,0.3187263939098237,0.5137757457160106
160,94.58185742411602,150.25,149.88,171.09,103.05788534996958,185.52,169.21,179.25,79.03285267820912,202.72,178.4,182.77,2172,2,64.78622350302271,-28.4410532424385,Informer,4.171092980493595,0.6046187032935985,0.0327338431578978,0.0011566430143159,0.6764578264551151,-0.2487855610583444
161,72.43707186430757,141.05,139.13,156.14,89.62451096073453,168.93,159.91,177.41,64.36290901259271,156.51,159.12,187.21,2173,2,57.4853758737066,-27.737484305616505,P1083,4.051530582824086,-10.052440672946336,-0.1027188359833388,0.0640167567566673,0.5529425061693427,0.4572284206255403
162,89.08057129205423,137.05,137.49,157.93,96.02791444448216,164.94,158.31,180.79,61.820255603312845,148.76,154.35,178.07,2174,2,27.41294241342108,-28.65651877927569,Oakley,3.3110152527262606,0.4805540558610961,0.0877890719905913,0.0278598945883274,-0.191525746544749,-0.4593610081717507
163,82.40418939424637,153.23,143.71,153.42,103.29832328964184,262.43,186.23,198.47,69.1062174309464,231.86,187.26,206.43,2175,2,108.4463748311785,-27.900898175713245,Sj_N0024,4.686255809615785,-2.6404771296355563,-0.0534397399131912,-0.0090471227304488,1.1797618877285112,0.2987046402525806
164,96.77631432490271,180.52,156.07,171.25,107.57587859605113,262.55,188.09,190.21,76.37763002586077,233.79,186.58,189.24,2176,2,54.92271684323673,-28.18916331832612,Sj_N0503,4.005927048781035,-0.459141746273389,0.0658691107670854,-0.0731449155050589,0.495480204277495,0.0128845425015988
165,92.22275907723912,173.91,158.76,182.16,114.5408610481822,199.73,175.4,191.31,67.28632205511657,289.69,206.93,212.04,2177,2,102.73489745421207,-28.701209840636587,P0174,4.632151859159229,3.1307326144942653,0.2102017910917051,0.0774460774414948,1.1177520920394244,-0.4967169349469778
166,98.03697700468406,142.52,141.17,154.75,110.49414677671253,165.74,162.18,189.61,69.63856607557979,197.65,181.22,205.34,2180,2,68.9500529777063,-28.52425356641496,Sj_L262,4.233382372588636,-3.84870890310632,-0.0141175407193285,0.0639562499379477,0.7071238376200357,-0.3124255261396769
167,84.94174418224935,171.18,156.83,175.33,109.22788062135506,222.33,184.1,196.25,71.58278501018356,282.83,211.81,216.73,2181,2,125.81402646687688,-28.10211354974992,NOS_511192.01,4.834804836197759,7.856095481984908,0.3539399791596007,-0.0162481198387842,1.3045933786128945,0.1121595353872528
168,96.88256546808088,202.35,167.78,185.59,103.9560476646904,200.65,174.24,187.61,63.64931424295104,174.18045801526708,222.03,219.22,2182,2,64.25583897387777,-27.968397450268697,513134.04,4.162872598616946,15.15512992537336,0.2553216697708154,0.0069091165997234,0.6287082184158157,0.2483206797303658
169,73.2003287974556,158.43,151.22,150.81,83.56295054378995,184.31,165.85,168.47,55.31152567587671,226.09,187.23,182.97,2183,2,54.21648865612265,-28.286089062739883,513081.04,3.9929850809281104,-1.1851838251615814,-0.1237683647083577,0.0381087700301939,0.4548677781107155,-0.0669258878789307
170,120.33481352268964,150.18,146.28,156.96,126.91330310944848,151.98,155.01,184.3,81.69940453524498,160.67,160.48,188.3,2184,2,38.256807724738565,-27.91579187782085,Canon,3.644321524167759,-1.5304292330229508,-0.113746960095504,0.0294669932878008,0.1022512987340982,0.3058163419019948
171,76.26428107119044,147.98,142.86,162.2,90.27670458147752,185.05,163.56,174.3,54.90671704669719,167.11,159.59,182.63,2185,2,33.555717370437065,-28.413332377606142,NOS_511031.19,3.5132072623248165,-11.022144919248904,-0.2335518118671259,0.01711104903105,-0.0328158857251086,-0.1892791130214064
172,116.95735132595632,209.04,172.12,193.38,130.39745863602982,171.2416730038023,207.23,208.03,82.00394129851237,174.18045801526708,224.01,225.4,2187,2,19.13560005887637,-27.461387543265687,WW6161_/_Sj_N1105,2.951550477616515,21.87785656169236,0.3864569087886564,-0.1209165281619008,-0.6023785156659405,0.7675558110428327
173,118.79398809439977,215.15,170.33,174.78,132.13763299471083,290.32,197.67,204.85,86.3980585952213,174.18045801526708,219.12,210.64,2188,2,15.583597933718584,-27.915949398184143,513162.27,2.746218946626299,17.634093898943547,0.3779990805538476,-0.0209068056082086,-0.8116629692724207,0.3154390009862666
174,127.618544344385,163.34,154.65,184.35,145.3086553393535,202.87,178.08,196.13,88.32576182599561,221.27,192.82,197.69,2189,2,50.485352835006985,-27.79647369478584,WW6162_/_Sj_P0713,3.921683251339597,10.279371411964387,0.2148721562242597,0.0781769149598336,0.3598484128246113,0.4373597492464611
175,103.45632973845204,223.29,172.54,185.14,104.54716822876564,241.56,185.26,190.43,51.76037934770297,220.18,179.94,185.99,2190,2,67.61623500952338,-28.323479976813047,Sj_M0477,4.213848117077206,9.664562462833672,0.1952341250948309,0.0342419079199394,0.6480603559459563,-0.0872014879188576
176,99.23019563038916,158.45,154.34,182.53,108.68855258016646,205.6,180.34,198.56,69.7712186085592,183.79,182.24,222.46,2191,2,22.89864208915134,-27.99907932800574,NOS_512057.18,3.1310776113850607,-0.063605849712715,0.2123570597890952,0.0314691433199819,-0.4386630723624551,0.2396442057503378
177,95.32621140280358,146.03,143.24,165.66,102.62560293428209,180.05,165.59,191.06,61.78362964484056,176.34,166.23,192.08,2192,2,4.945613195574828,-28.35819871813269,513029.04,1.5985009605365317,-3.191832903420255,0.0875833952421247,-0.018916875941447,-1.9751926458272484,-0.1170301395147177
178,95.2447838113872,144.6326119402985,189.93,189.51,127.27795533597204,171.2416730038023,223.71,231.42,85.93379410097177,174.18045801526708,234.6,228.09,2195,2,14.596778992156889,-27.96971640293985,P0283,2.68080088739923,-0.968626281552714,-0.1380495255338071,0.036912320571405,-0.9047514868133462,0.2787873102637945
179,95.24747350094816,201.94,166.9,163.72,121.91009229774951,275.3,194.57,197.66,81.96778039865487,294.99,206.64,223.34,2196,2,9.633719917584576,-27.88655015989804,Tonnage,2.265269435498166,3.0140154870582267,0.1264081338533912,0.0295768558502133,-1.3242358613306746,0.3643985981674937
180,73.26643391490268,164.48,153.52,187.05,89.47157349576051,184.63,167.32,195.05,54.68779270196718,175.9,168.4,202.04,2197,2,51.18513702491774,-28.40238370186782,Sj_N0291,3.935449197420368,2.220759229010425,0.1187338684221512,-0.0118107676279971,0.3419909779752612,-0.1489898989403926
181,79.41279805679045,158.98,149.9,172.85,88.14388871949384,159.38,157.35,179.13,48.615536657564014,183.5,168.83,189.39,2198,2,26.53356451456841,-28.23407661519993,Kalmar,3.2784105170048896,-2.2157731218026746,0.1030972610609623,-0.0322557056474693,-0.3190006250564812,0.0217622325893884
182,83.99088097296364,168.68,150.47,165.52,92.03177887553056,163.29,155.44,167.86,58.33505211895939,180.35,167.63,174.38,2199,2,67.85738933698568,-28.25383227368181,WW5932_/_Sj_N1123,4.217408287307257,-0.747561692819736,-0.0072797963570285,-0.0499162265927756,0.6160442226296201,0.0044516189693979
183,110.48039516329165,141.72,141.71,161.44,110.22953154150754,179.49,162.98,177.88,67.4186719914745,167.94,160.9,176.64,2200,2,36.35091736728853,-28.53823332347706,Sj_N0514,3.593219440725413,-6.887692033820237,-0.2245693296274294,0.0227371164496152,-0.012097546568488,-0.2775043859639581
184,96.01422862293886,141.86,141.02,157.21,101.54242452262464,173.85,163.65,181.03,56.9431093114896,137.84,157.14,183.58350746268653,2202,2,42.1172474608922,-27.820708485280136,Sj_M0351,3.7404573351990407,-0.3941646972008314,-0.0829406215547895,-0.0108543169001628,0.1272345026726093,0.4449105419567445
185,102.24022646281772,132.79,137.84,164.21,108.125161316609,145.79,150.15,174.24,66.7480442801604,134.73,150.32,145.17,2203,2,54.52236331361642,-28.12261925746724,513191.13,3.998610953534052,-6.160312077902656,-0.0494290837122623,-0.0635681448822323,0.3814351983913546,0.1454448146315314
186,104.45948539159085,159.68,150.57,168.18,115.73726438551448,171.27,161.93,176.11,69.38893213157971,192.19,174.42,185.12,2204,2,46.24617029649519,-28.44765165256716,Rockefeller,3.833978656129856,-4.576904322641786,-0.10223359760945,0.0883648999586077,0.2128499783708943,-0.1771425356064995
187,93.37245376292437,166.98,150.72,168.63,96.71641868026354,191.87,166.34,168.82,60.5240697781319,229.84,183.49,184.1,2205,2,38.60470154927498,-27.60915144623497,NOS_512001.03,3.653374070848237,-4.120993467946155,-0.2759059610766189,-0.0852819499812418,0.0282924704730112,0.6638027155875825
188,106.21601313361576,161.31,150.25,169.34,122.77262740903667,165.08,160.3,179.06,78.8860111645193,178.28,168.86,189.63,2206,2,31.14606759054459,-28.363607283007507,Skyscraper,3.438687996190377,-0.0194830487033749,0.0539575443905653,0.0287262548987969,-0.1903465268011146,-0.0882080763230632
189,113.38573321966524,167.36,154.18,176.93,124.57013257613534,156.69,157.08,183.16,83.94149988474243,178.74,170.69,192.77,2207,2,18.099709070689496,-28.85526947551728,P0170,2.8958958647000315,-0.1314768808006549,0.0118235303060952,0.0251657304736645,-0.7370915809077245,-0.5774252239709448
190,109.30925557859868,138.01,140.67,159.9,119.7535922291491,234.91,183.58,203.01,83.61524515376492,245.67,192.2,205.47,2208,2,56.78324552890744,-27.95161038090302,Totem,4.0392413091313735,2.7045319480789773,-0.045863137405056,-0.0055653430635218,0.4023009409073514,0.3286789155052076
191,103.6946484196194,150.74,144.94,165.4,108.8375602237722,200.6,170.65,182.64,70.06101048716225,154.36,156.22,175.45,2209,2,20.168103206885235,-28.36346233913751,Chevignon,3.004102307230976,2.5349523330435555,0.0857774225448391,0.0232161782427195,-0.6367909836093104,-0.0807279978673953
192,116.350289041033,171.16,155.71,169.34,118.15814212997722,197.89,171.44,187.78,71.6869025899602,181.88,171.41,195.23,2210,2,70.81486786609713,-28.203751123500624,P0220,4.2600689767618745,-0.4361213622165725,0.085349152767237,-0.0248624260095934,0.6152227633053222,0.081428262631384
193,99.70960161661644,144.19,143.42,166.33,94.135213382702,170.24,161.44,187.45,55.781346700853454,167.55,166.31,180.73,2211,2,46.86157514513951,-28.647642621945657,P1090,3.8471980463674593,-6.179644966580156,-0.2296255243741527,-0.1517331621070609,0.1983989102946428,-0.3600181909517594
194,84.39198447098428,165.8,151.19,168.33,98.99974167135764,229.3,178.0,184.11,58.358963923168375,206.64,175.32,184.71,2212,2,118.81446635129248,-27.81502013788927,WW5716_/_Sj_M1090,4.777563170148878,-3.823175337482419,-0.1217923859223248,-0.0807017784249968,1.1248111114597954,0.4750493379665172
195,97.36644955423576,158.71,150.45,164.39,102.35164346077492,217.98,179.0,197.72,60.47709827246032,194.86,175.2,192.92,2213,2,39.897317931028255,-28.733370023721136,KWS_Lili,3.68630910186274,6.139941886215625,-0.0393366391896315,0.0088567406298578,0.0296041205573933,-0.4408555030034549
196,79.61477677086192,131.98,134.3,145.01,84.72309717245393,159.38,152.8,169.7,45.35669898608096,152.53,151.91,170.96,2215,2,29.287565383040267,-28.66217282516904,Drachmann,3.377163036286916,4.700925771749122,-0.1116113190889524,-0.0057504684770601,-0.2874477902509609,-0.3647682147275795
197,79.22796165382039,130.67,136.35,147.37,71.58709375386805,164.5,160.76,173.02,21.447877103797858,105.46,117.9,121.35,2216,2,18.45742729037801,-28.22956063039029,Sheriff,2.915466852643845,21.775781746900908,-0.0429763180668749,0.0661405760097708,-0.7530968965102978,0.0702890249130625
198,116.57341834779513,153.73,147.28,169.47,129.09980363981805,195.63,171.59,195.01,86.82369164378503,232.32,189.69,206.42,2217,2,63.74625382332846,-28.2831053091557,P0171,4.154910418756258,3.2058073762629755,0.0914742557590434,-0.1089322700437656,0.482393746985851,0.0191893910095402
199,80.38942040732863,145.88,142.41,161.23,77.4938231131812,170.4,158.38,170.42,43.20033706284535,158.85,154.91,171.98,2218,2,23.91932466227114,-29.106020400224843,KWS_Leif,3.1746866955012227,4.37855880685866,-0.2341736794704822,0.0380641933789671,-0.5017828988854505,-0.8012806551977079
