Camera,tube,Depth,Date,Root length
Cam2,216,4505,18/05/2018,0
Cam3,217,1045,18/05/2018,1214
Cam3,217,1075,18/05/2018,1092
Cam3,217,1104,18/05/2018,2245
Cam3,217,1136,18/05/2018,1394
Cam3,217,1165,18/05/2018,1144
Cam3,217,1195,18/05/2018,1381
Cam3,217,1225,18/05/2018,884
Cam3,217,1254,18/05/2018,341
Cam3,217,1285,18/05/2018,1438
Cam3,217,1315,18/05/2018,488
Cam3,217,1345,18/05/2018,292
Cam3,217,1374,18/05/2018,2007
Cam3,217,1404,18/05/2018,1590
Cam3,217,1434,18/05/2018,561
Cam3,217,1465,18/05/2018,361
Cam3,217,1494,18/05/2018,442
Cam3,217,1525,18/05/2018,1049
Cam3,217,1556,18/05/2018,850
Cam3,217,1584,18/05/2018,324
Cam3,217,1616,18/05/2018,1011
Cam3,217,1644,18/05/2018,142
Cam3,217,1705,18/05/2018,478
Cam3,217,1735,18/05/2018,383
Cam3,217,1765,18/05/2018,769
Cam3,217,1795,18/05/2018,187
Cam3,217,1825,18/05/2018,0
Cam3,217,1854,18/05/2018,35
Cam3,217,1885,18/05/2018,0
Cam3,217,1915,18/05/2018,278
Cam3,217,1945,18/05/2018,1572
Cam3,217,1975,18/05/2018,635
Cam3,217,2006,18/05/2018,215
Cam3,217,2034,18/05/2018,788
Cam3,217,2066,18/05/2018,444
Cam3,217,2094,18/05/2018,643
Cam3,217,2124,18/05/2018,345
Cam3,217,2156,18/05/2018,120
Cam3,217,2187,18/05/2018,550
Cam3,217,2216,18/05/2018,344
Cam3,217,2246,18/05/2018,246
Cam3,217,2276,18/05/2018,26
Cam3,217,2304,18/05/2018,1001
Cam3,217,2335,18/05/2018,350
Cam3,217,2366,18/05/2018,196
Cam3,217,2396,18/05/2018,87
Cam3,217,2424,18/05/2018,687
Cam3,217,2454,18/05/2018,1381
Cam3,217,2485,18/05/2018,667
Cam3,217,2515,18/05/2018,571
Cam3,217,2545,18/05/2018,404
Cam3,217,2576,18/05/2018,361
Cam3,217,2606,18/05/2018,102
Cam3,217,2634,18/05/2018,137
Cam3,217,2663,18/05/2018,405
Cam3,217,2695,18/05/2018,689
Cam3,217,2726,18/05/2018,972
Cam3,217,2756,18/05/2018,170
Cam3,217,2786,18/05/2018,34
Cam3,217,2815,18/05/2018,159
Cam3,217,2845,18/05/2018,601
Cam3,217,2876,18/05/2018,552
Cam3,217,2904,18/05/2018,378
Cam3,217,2935,18/05/2018,28
Cam3,217,2966,18/05/2018,281
Cam3,217,2996,18/05/2018,778
Cam3,217,3023,18/05/2018,289
Cam3,217,3055,18/05/2018,138
Cam3,217,3085,18/05/2018,176
Cam3,217,3114,18/05/2018,603
Cam3,217,3146,18/05/2018,722
Cam3,217,3176,18/05/2018,74
Cam3,217,3206,18/05/2018,0
Cam3,217,3236,18/05/2018,0
Cam3,217,3294,18/05/2018,0
Cam3,217,3327,18/05/2018,25
Cam3,217,3354,18/05/2018,40
Cam3,217,3387,18/05/2018,0
Cam3,217,3416,18/05/2018,0
Cam3,217,3446,18/05/2018,0
Cam3,217,3476,18/05/2018,0
Cam3,217,3506,18/05/2018,8
Cam3,217,3537,18/05/2018,0
Cam3,217,3567,18/05/2018,2
Cam3,217,3597,18/05/2018,0
Cam3,217,3627,18/05/2018,0
Cam3,217,3656,18/05/2018,0
Cam3,217,3686,18/05/2018,2
Cam3,217,3716,18/05/2018,0
Cam3,217,3746,18/05/2018,0
Cam3,217,3778,18/05/2018,0
Cam3,217,3806,18/05/2018,11
Cam3,217,3835,18/05/2018,0
Cam3,217,3865,18/05/2018,0
Cam3,217,3895,18/05/2018,32
Cam3,217,3925,18/05/2018,0
Cam3,217,3956,18/05/2018,0
Cam3,217,3987,18/05/2018,0
Cam3,217,4046,18/05/2018,0
Cam3,217,4077,18/05/2018,0
Cam3,217,4106,18/05/2018,0
Cam3,217,4135,18/05/2018,0
Cam3,217,4166,18/05/2018,0
Cam3,217,4196,18/05/2018,0
Cam3,217,4226,18/05/2018,0
Cam3,217,4256,18/05/2018,55
Cam3,217,4286,18/05/2018,0
Cam3,217,4315,18/05/2018,0
Cam3,217,4347,18/05/2018,0
Cam3,217,4376,18/05/2018,0
Cam3,217,4407,18/05/2018,25
Cam3,217,4437,18/05/2018,29
Cam3,217,4466,18/05/2018,0
Cam3,217,4503,18/05/2018,0
Cam3,217,4505,18/05/2018,0
Cam4,218,1014,18/05/2018,1168
Cam4,218,1045,18/05/2018,1623
Cam4,218,1075,18/05/2018,1867
Cam4,218,1105,18/05/2018,440
Cam4,218,1135,18/05/2018,563
Cam4,218,1167,18/05/2018,466
Cam4,218,1195,18/05/2018,1371
Cam4,218,1227,18/05/2018,1917
Cam4,218,1255,18/05/2018,1556
Cam4,218,1286,18/05/2018,1619
Cam4,218,1314,18/05/2018,1356
Cam4,218,1346,18/05/2018,238
Cam4,218,1376,18/05/2018,552
Cam4,218,1406,18/05/2018,183
Cam4,218,1435,18/05/2018,304
Cam4,218,1466,18/05/2018,1193
Cam4,218,1496,18/05/2018,684
Cam4,218,1524,18/05/2018,707
Cam4,218,1584,18/05/2018,209
Cam4,218,1616,18/05/2018,180
Cam4,218,1646,18/05/2018,130
Cam4,218,1675,18/05/2018,317
Cam4,218,1706,18/05/2018,224
Cam4,218,1736,18/05/2018,505
Cam4,218,1766,18/05/2018,128
Cam4,218,1796,18/05/2018,0
Cam4,218,1824,18/05/2018,61
Cam4,218,1854,18/05/2018,414
Cam4,218,1884,18/05/2018,395
Cam4,218,1915,18/05/2018,0
Cam4,218,1945,18/05/2018,0
Cam4,218,2006,18/05/2018,0
Cam4,218,2036,18/05/2018,0
Cam4,218,2064,18/05/2018,0
Cam4,218,2095,18/05/2018,94
Cam4,218,2125,18/05/2018,445
Cam4,218,2154,18/05/2018,446
Cam4,218,2214,18/05/2018,62
Cam4,218,2246,18/05/2018,0
Cam4,218,2275,18/05/2018,154
Cam4,218,2305,18/05/2018,0
Cam4,218,2336,18/05/2018,140
Cam4,218,2365,18/05/2018,995
Cam4,218,2395,18/05/2018,1202
Cam4,218,2426,18/05/2018,339
Cam4,218,2454,18/05/2018,1405
Cam4,218,2485,18/05/2018,0
Cam4,218,2516,18/05/2018,0
Cam4,218,2546,18/05/2018,55
Cam4,218,2576,18/05/2018,232
Cam4,218,2605,18/05/2018,415
Cam4,218,2637,18/05/2018,422
Cam4,218,2665,18/05/2018,522
Cam4,218,2696,18/05/2018,442
Cam4,218,2725,18/05/2018,473
Cam4,218,2757,18/05/2018,766
Cam4,218,2786,18/05/2018,388
Cam4,218,2816,18/05/2018,20
Cam4,218,2846,18/05/2018,58
Cam4,218,2876,18/05/2018,0
Cam4,218,2907,18/05/2018,199
Cam4,218,2935,18/05/2018,36
Cam4,218,2966,18/05/2018,0
Cam4,218,2995,18/05/2018,200
Cam4,218,3026,18/05/2018,0
Cam4,218,3056,18/05/2018,0
Cam4,218,3087,18/05/2018,0
Cam4,218,3115,18/05/2018,0
Cam4,218,3146,18/05/2018,23
Cam4,218,3175,18/05/2018,0
Cam4,218,3207,18/05/2018,0
Cam4,218,3265,18/05/2018,0
Cam4,218,3296,18/05/2018,0
Cam4,218,3327,18/05/2018,0
Cam4,218,3355,18/05/2018,45
Cam4,218,3385,18/05/2018,0
Cam4,218,3416,18/05/2018,0
Cam4,218,3447,18/05/2018,0
Cam4,218,3477,18/05/2018,6
Cam4,218,3508,18/05/2018,0
Cam4,218,3536,18/05/2018,0
Cam4,218,3568,18/05/2018,0
Cam4,218,3596,18/05/2018,0
Cam4,218,3628,18/05/2018,0
Cam4,218,3655,18/05/2018,0
Cam4,218,3687,18/05/2018,34
Cam4,218,3715,18/05/2018,0
Cam4,218,3747,18/05/2018,0
Cam4,218,3775,18/05/2018,0
Cam4,218,3806,18/05/2018,0
Cam4,218,3837,18/05/2018,0
Cam4,218,3867,18/05/2018,0
Cam4,218,3897,18/05/2018,0
Cam4,218,3927,18/05/2018,0
Cam4,218,3957,18/05/2018,5
Cam4,218,3986,18/05/2018,0
Cam4,218,4016,18/05/2018,0
Cam4,218,4046,18/05/2018,0
Cam4,218,4076,18/05/2018,0
Cam4,218,4107,18/05/2018,0
Cam4,218,4135,18/05/2018,0
Cam4,218,4166,18/05/2018,0
Cam4,218,4196,18/05/2018,0
Cam4,218,4225,18/05/2018,406
Cam4,218,4257,18/05/2018,0
Cam4,218,4287,18/05/2018,0
Cam4,218,4314,18/05/2018,0
Cam4,218,4346,18/05/2018,0
Cam4,218,4376,18/05/2018,0
Cam4,218,4406,18/05/2018,0
Cam4,218,4436,18/05/2018,0
Cam4,218,4466,18/05/2018,0
Cam4,218,4504,18/05/2018,0
Cam1,219,1045,18/05/2018,576
Cam1,219,1077,18/05/2018,343
Cam1,219,1136,18/05/2018,707
Cam1,219,1164,18/05/2018,864
Cam1,219,1195,18/05/2018,1161
Cam1,219,1225,18/05/2018,651
Cam1,219,1256,18/05/2018,95
Cam1,219,1285,18/05/2018,0
Cam1,219,1315,18/05/2018,302
Cam1,219,1346,18/05/2018,69
Cam1,219,1376,18/05/2018,205
Cam1,219,1407,18/05/2018,651
Cam1,219,1436,18/05/2018,386
Cam1,219,1466,18/05/2018,68
Cam1,219,1494,18/05/2018,111
Cam1,219,1525,18/05/2018,437
Cam1,219,1555,18/05/2018,559
Cam1,219,1584,18/05/2018,821
Cam1,219,1646,18/05/2018,402
Cam1,219,1675,18/05/2018,323
Cam1,219,1705,18/05/2018,0
Cam1,219,1737,18/05/2018,8
Cam1,219,1766,18/05/2018,0
Cam1,219,1796,18/05/2018,397
Cam1,219,1824,18/05/2018,265
Cam1,219,1855,18/05/2018,115
Cam1,219,1885,18/05/2018,0
Cam1,219,1914,18/05/2018,488
Cam1,219,1946,18/05/2018,930
Cam1,219,1975,18/05/2018,1030
Cam1,219,2007,18/05/2018,831
Cam1,219,2036,18/05/2018,478
Cam1,219,2066,18/05/2018,1220
Cam1,219,2095,18/05/2018,1480
Cam1,219,2125,18/05/2018,565
Cam1,219,2155,18/05/2018,1630
Cam1,219,2186,18/05/2018,1256
Cam1,219,2215,18/05/2018,168
Cam1,219,2245,18/05/2018,379
Cam1,219,2275,18/05/2018,1474
Cam1,219,2305,18/05/2018,399
Cam1,219,2337,18/05/2018,1565
Cam1,219,2397,18/05/2018,0
Cam1,219,2423,18/05/2018,0
Cam1,219,2457,18/05/2018,0
Cam1,219,2485,18/05/2018,0
Cam1,219,2514,18/05/2018,0
Cam1,219,2547,18/05/2018,0
Cam1,219,2577,18/05/2018,0
Cam1,219,2606,18/05/2018,705
Cam1,219,2635,18/05/2018,1160
Cam1,219,2667,18/05/2018,484
Cam1,219,2696,18/05/2018,0
Cam1,219,2727,18/05/2018,510
Cam1,219,2755,18/05/2018,125
Cam1,219,2786,18/05/2018,92
Cam1,219,2815,18/05/2018,0
Cam1,219,2845,18/05/2018,0
Cam1,219,2906,18/05/2018,285
Cam1,219,2937,18/05/2018,1032
Cam1,219,2965,18/05/2018,132
Cam1,219,2996,18/05/2018,8
Cam1,219,3027,18/05/2018,0
Cam1,219,3056,18/05/2018,157
Cam1,219,3085,18/05/2018,0
Cam1,219,3117,18/05/2018,0
Cam1,219,3144,18/05/2018,25
Cam1,219,3176,18/05/2018,0
Cam1,219,3205,18/05/2018,0
Cam1,219,3236,18/05/2018,0
Cam1,219,3267,18/05/2018,0
Cam1,219,3296,18/05/2018,16
Cam1,219,3325,18/05/2018,0
Cam1,219,3356,18/05/2018,24
Cam1,219,3387,18/05/2018,0
Cam1,219,3416,18/05/2018,0
Cam1,219,3445,18/05/2018,0
Cam1,219,3474,18/05/2018,0
Cam1,219,3506,18/05/2018,94
Cam1,219,3534,18/05/2018,37
Cam1,219,3565,18/05/2018,11
Cam1,219,3595,18/05/2018,0
Cam1,219,3626,18/05/2018,0
Cam1,219,3655,18/05/2018,95
Cam1,219,3684,18/05/2018,0
Cam1,219,3716,18/05/2018,0
Cam1,219,3745,18/05/2018,0
Cam1,219,3774,18/05/2018,0
Cam1,219,3806,18/05/2018,8
Cam1,219,3835,18/05/2018,11
Cam1,219,3867,18/05/2018,0
Cam1,219,3896,18/05/2018,7
Cam1,219,3925,18/05/2018,0
Cam1,219,3956,18/05/2018,0
Cam1,219,3985,18/05/2018,0
Cam1,219,4016,18/05/2018,31
Cam1,219,4044,18/05/2018,0
Cam1,219,4076,18/05/2018,0
Cam1,219,4104,18/05/2018,0
Cam1,219,4136,18/05/2018,0
Cam1,219,4165,18/05/2018,427
Cam1,219,4196,18/05/2018,270
Cam1,219,4225,18/05/2018,0
Cam1,219,4255,18/05/2018,0
Cam1,219,4285,18/05/2018,0
Cam1,219,4316,18/05/2018,0
Cam1,219,4347,18/05/2018,0
Cam1,219,4376,18/05/2018,0
Cam1,219,4405,18/05/2018,0
Cam1,219,4434,18/05/2018,0
Cam1,219,4466,18/05/2018,0
Cam1,219,4505,18/05/2018,0
Cam3,22,1024,16/05/2018,1259
Cam3,22,1055,16/05/2018,411
Cam3,22,1085,16/05/2018,530
Cam3,22,1117,16/05/2018,176
Cam3,22,1146,16/05/2018,571
Cam3,22,1178,16/05/2018,885
Cam3,22,1206,16/05/2018,864
Cam3,22,1237,16/05/2018,1407
Cam3,22,1267,16/05/2018,248
Cam3,22,1294,16/05/2018,1161
Cam3,22,1326,16/05/2018,417
Cam3,22,1355,16/05/2018,1182
Cam3,22,1384,16/05/2018,1764
Cam3,22,1415,16/05/2018,511
Cam3,22,1475,16/05/2018,802
Cam3,22,1504,16/05/2018,288
Cam3,22,1538,16/05/2018,282
Cam3,22,1565,16/05/2018,193
Cam3,22,1595,16/05/2018,0
Cam3,22,1624,16/05/2018,138
Cam3,22,1655,16/05/2018,75
Cam3,22,1684,16/05/2018,67
Cam3,22,1715,16/05/2018,759
Cam3,22,1744,16/05/2018,930
Cam3,22,1774,16/05/2018,912
Cam3,22,1807,16/05/2018,606
Cam3,22,1835,16/05/2018,945
Cam3,22,1865,16/05/2018,1701
Cam3,22,1894,16/05/2018,643
Cam3,22,1926,16/05/2018,1312
Cam3,22,1954,16/05/2018,1795
Cam3,22,1985,16/05/2018,1037
Cam3,22,2013,16/05/2018,364
Cam3,22,2044,16/05/2018,638
Cam3,22,2074,16/05/2018,1224
Cam3,22,2106,16/05/2018,1852
Cam3,22,2135,16/05/2018,403
Cam3,22,2165,16/05/2018,893
Cam3,22,2196,16/05/2018,949
Cam3,22,2255,16/05/2018,317
Cam3,22,2284,16/05/2018,884
Cam3,22,2316,16/05/2018,638
Cam3,22,2344,16/05/2018,1299
Cam3,22,2376,16/05/2018,1323
Cam3,22,2404,16/05/2018,1863
Cam3,22,2435,16/05/2018,2123
Cam3,22,2464,16/05/2018,1812
Cam3,22,2496,16/05/2018,846
Cam3,22,2525,16/05/2018,1949
Cam3,22,2556,16/05/2018,919
Cam3,22,2586,16/05/2018,749
Cam3,22,2614,16/05/2018,218
Cam3,22,2647,16/05/2018,332
Cam3,22,2677,16/05/2018,703
Cam3,22,2737,16/05/2018,26
Cam3,22,2767,16/05/2018,124
Cam3,22,2794,16/05/2018,0
Cam3,22,2826,16/05/2018,26
Cam3,22,2856,16/05/2018,15
Cam3,22,2887,16/05/2018,0
Cam3,22,2915,16/05/2018,0
Cam3,22,2947,16/05/2018,0
Cam3,22,2976,16/05/2018,0
Cam3,22,3007,16/05/2018,0
Cam3,22,3036,16/05/2018,112
Cam3,22,3067,16/05/2018,0
Cam3,22,3097,16/05/2018,0
Cam3,22,3126,16/05/2018,167
Cam3,22,3156,16/05/2018,0
Cam3,22,3186,16/05/2018,0
Cam3,22,3217,16/05/2018,0
Cam3,22,3245,16/05/2018,337
Cam3,22,3276,16/05/2018,591
Cam3,22,3305,16/05/2018,0
Cam3,22,3336,16/05/2018,3
Cam3,22,3367,16/05/2018,0
Cam3,22,3397,16/05/2018,50
Cam3,22,3427,16/05/2018,0
Cam3,22,3487,16/05/2018,0
Cam3,22,3518,16/05/2018,26
Cam3,22,3546,16/05/2018,14
Cam3,22,3576,16/05/2018,50
Cam3,22,3636,16/05/2018,41
Cam3,22,3666,16/05/2018,0
Cam3,22,3695,16/05/2018,0
Cam3,22,3727,16/05/2018,0
Cam3,22,3757,16/05/2018,0
Cam3,22,3787,16/05/2018,3
Cam3,22,3816,16/05/2018,0
Cam3,22,3847,16/05/2018,0
Cam3,22,3876,16/05/2018,0
Cam3,22,3907,16/05/2018,0
Cam3,22,3935,16/05/2018,0
Cam3,22,3967,16/05/2018,0
Cam3,22,4005,16/05/2018,0
Cam3,22,997,16/05/2018,71
Cam2,220,1015,18/05/2018,1479
Cam2,220,1045,18/05/2018,533
Cam2,220,1075,18/05/2018,252
Cam2,220,1107,18/05/2018,1220
Cam2,220,1136,18/05/2018,265
Cam2,220,1167,18/05/2018,1257
Cam2,220,1195,18/05/2018,2209
Cam2,220,1227,18/05/2018,1413
Cam2,220,1255,18/05/2018,894
Cam2,220,1286,18/05/2018,551
Cam2,220,1315,18/05/2018,494
Cam2,220,1345,18/05/2018,1039
Cam2,220,1376,18/05/2018,1382
Cam2,220,1406,18/05/2018,999
Cam2,220,1436,18/05/2018,903
Cam2,220,1466,18/05/2018,716
Cam2,220,1496,18/05/2018,174
Cam2,220,1526,18/05/2018,78
Cam2,220,1555,18/05/2018,149
Cam2,220,1585,18/05/2018,1146
Cam2,220,1616,18/05/2018,387
Cam2,220,1645,18/05/2018,412
Cam2,220,1676,18/05/2018,400
Cam2,220,1705,18/05/2018,545
Cam2,220,1735,18/05/2018,751
Cam2,220,1765,18/05/2018,377
Cam2,220,1796,18/05/2018,885
Cam2,220,1826,18/05/2018,1245
Cam2,220,1854,18/05/2018,359
Cam2,220,1887,18/05/2018,415
Cam2,220,1916,18/05/2018,163
Cam2,220,1946,18/05/2018,0
Cam2,220,1975,18/05/2018,29
Cam2,220,2007,18/05/2018,119
Cam2,220,2034,18/05/2018,679
Cam2,220,2067,18/05/2018,242
Cam2,220,2096,18/05/2018,794
Cam2,220,2126,18/05/2018,667
Cam2,220,2155,18/05/2018,254
Cam2,220,2185,18/05/2018,355
Cam2,220,2216,18/05/2018,149
Cam2,220,2247,18/05/2018,970
Cam2,220,2276,18/05/2018,721
Cam2,220,2307,18/05/2018,364
Cam2,220,2336,18/05/2018,443
Cam2,220,2367,18/05/2018,68
Cam2,220,2397,18/05/2018,430
Cam2,220,2426,18/05/2018,7
Cam2,220,2457,18/05/2018,9
Cam2,220,2487,18/05/2018,0
Cam2,220,2517,18/05/2018,499
Cam2,220,2548,18/05/2018,165
Cam2,220,2577,18/05/2018,196
Cam2,220,2607,18/05/2018,0
Cam2,220,2636,18/05/2018,0
Cam2,220,2667,18/05/2018,27
Cam2,220,2697,18/05/2018,13
Cam2,220,2727,18/05/2018,0
Cam2,220,2756,18/05/2018,14
Cam2,220,2785,18/05/2018,0
Cam2,220,2816,18/05/2018,508
Cam2,220,2846,18/05/2018,1039
Cam2,220,2876,18/05/2018,574
Cam2,220,2906,18/05/2018,305
Cam2,220,2935,18/05/2018,507
Cam2,220,2965,18/05/2018,0
Cam2,220,2997,18/05/2018,0
Cam2,220,3027,18/05/2018,0
Cam2,220,3056,18/05/2018,0
Cam2,220,3086,18/05/2018,0
Cam2,220,3115,18/05/2018,0
Cam2,220,3146,18/05/2018,0
Cam2,220,3175,18/05/2018,181
Cam2,220,3207,18/05/2018,197
Cam2,220,3236,18/05/2018,16
Cam2,220,3266,18/05/2018,548
Cam2,220,3297,18/05/2018,714
Cam2,220,3326,18/05/2018,664
Cam2,220,3354,18/05/2018,536
Cam2,220,3386,18/05/2018,984
Cam2,220,3415,18/05/2018,238
Cam2,220,3446,18/05/2018,0
Cam2,220,3506,18/05/2018,0
Cam2,220,3535,18/05/2018,0
Cam2,220,3566,18/05/2018,0
Cam2,220,3596,18/05/2018,32
Cam2,220,3627,18/05/2018,0
Cam2,220,3656,18/05/2018,34
Cam2,220,3685,18/05/2018,0
Cam2,220,3716,18/05/2018,21
Cam2,220,3745,18/05/2018,0
Cam2,220,3777,18/05/2018,0
Cam2,220,3806,18/05/2018,0
Cam2,220,3836,18/05/2018,0
Cam2,220,3865,18/05/2018,0
Cam2,220,3897,18/05/2018,0
Cam2,220,3925,18/05/2018,0
Cam2,220,3957,18/05/2018,0
Cam2,220,3986,18/05/2018,22
Cam2,220,4015,18/05/2018,0
Cam2,220,4045,18/05/2018,0
Cam2,220,4075,18/05/2018,0
Cam2,220,4106,18/05/2018,0
Cam2,220,4136,18/05/2018,69
Cam2,220,4167,18/05/2018,0
Cam2,220,4225,18/05/2018,0
Cam2,220,4256,18/05/2018,0
Cam2,220,4286,18/05/2018,0
Cam2,220,4317,18/05/2018,0
Cam2,220,4346,18/05/2018,0
Cam2,220,4375,18/05/2018,0
Cam2,220,4407,18/05/2018,0
Cam2,220,4436,18/05/2018,0
Cam2,220,4466,18/05/2018,0
Cam2,220,4505,18/05/2018,0
Cam3,221,1016,18/05/2018,451
Cam3,221,1045,18/05/2018,269
Cam3,221,1075,18/05/2018,654
Cam3,221,1105,18/05/2018,715
Cam3,221,1137,18/05/2018,259
Cam3,221,1166,18/05/2018,251
Cam3,221,1197,18/05/2018,404
Cam3,221,1226,18/05/2018,704
Cam3,221,1255,18/05/2018,0
Cam3,221,1285,18/05/2018,13
Cam3,221,1316,18/05/2018,499
Cam3,221,1345,18/05/2018,528
Cam3,221,1377,18/05/2018,948
Cam3,221,1405,18/05/2018,1154
Cam3,221,1435,18/05/2018,1212
Cam3,221,1465,18/05/2018,1326
Cam3,221,1495,18/05/2018,1923
Cam3,221,1526,18/05/2018,1705
Cam3,221,1555,18/05/2018,846
Cam3,221,1585,18/05/2018,123
Cam3,221,1615,18/05/2018,2
Cam3,221,1646,18/05/2018,557
Cam3,221,1676,18/05/2018,486
Cam3,221,1707,18/05/2018,0
Cam3,221,1736,18/05/2018,161
Cam3,221,1766,18/05/2018,344
Cam3,221,1797,18/05/2018,53
Cam3,221,1826,18/05/2018,246
Cam3,221,1856,18/05/2018,674
Cam3,221,1885,18/05/2018,1021
Cam3,221,1916,18/05/2018,262
Cam3,221,1946,18/05/2018,797
Cam3,221,1975,18/05/2018,763
Cam3,221,2004,18/05/2018,271
Cam3,221,2035,18/05/2018,1432
Cam3,221,2064,18/05/2018,651
Cam3,221,2095,18/05/2018,1214
Cam3,221,2125,18/05/2018,1548
Cam3,221,2155,18/05/2018,592
Cam3,221,2186,18/05/2018,290
Cam3,221,2216,18/05/2018,541
Cam3,221,2247,18/05/2018,221
Cam3,221,2276,18/05/2018,211
Cam3,221,2307,18/05/2018,0
Cam3,221,2335,18/05/2018,15
Cam3,221,2367,18/05/2018,34
Cam3,221,2398,18/05/2018,97
Cam3,221,2427,18/05/2018,0
Cam3,221,2456,18/05/2018,0
Cam3,221,2488,18/05/2018,0
Cam3,221,2518,18/05/2018,0
Cam3,221,2547,18/05/2018,0
Cam3,221,2576,18/05/2018,0
Cam3,221,2608,18/05/2018,0
Cam3,221,2634,18/05/2018,70
Cam3,221,2667,18/05/2018,0
Cam3,221,2696,18/05/2018,0
Cam3,221,2728,18/05/2018,0
Cam3,221,2757,18/05/2018,0
Cam3,221,2786,18/05/2018,0
Cam3,221,2816,18/05/2018,27
Cam3,221,2844,18/05/2018,0
Cam3,221,2877,18/05/2018,0
Cam3,221,2906,18/05/2018,0
Cam3,221,2937,18/05/2018,0
Cam3,221,2965,18/05/2018,0
Cam3,221,2997,18/05/2018,0
Cam3,221,3027,18/05/2018,0
Cam3,221,3054,18/05/2018,0
Cam3,221,3085,18/05/2018,105
Cam3,221,3115,18/05/2018,0
Cam3,221,3144,18/05/2018,0
Cam3,221,3175,18/05/2018,77
Cam3,221,3205,18/05/2018,60
Cam3,221,3236,18/05/2018,0
Cam3,221,3266,18/05/2018,0
Cam3,221,3296,18/05/2018,0
Cam3,221,3325,18/05/2018,0
Cam3,221,3353,18/05/2018,0
Cam3,221,3384,18/05/2018,0
Cam3,221,3414,18/05/2018,0
Cam3,221,3445,18/05/2018,309
Cam3,221,3475,18/05/2018,172
Cam3,221,3505,18/05/2018,1810
Cam3,221,3535,18/05/2018,782
Cam3,221,3566,18/05/2018,154
Cam3,221,3596,18/05/2018,0
Cam3,221,3626,18/05/2018,0
Cam3,221,3656,18/05/2018,0
Cam3,221,3685,18/05/2018,0
Cam3,221,3715,18/05/2018,0
Cam3,221,3745,18/05/2018,0
Cam3,221,3775,18/05/2018,0
Cam3,221,3806,18/05/2018,0
Cam3,221,3864,18/05/2018,0
Cam3,221,3895,18/05/2018,0
Cam3,221,3925,18/05/2018,0
Cam3,221,3956,18/05/2018,0
Cam3,221,3985,18/05/2018,0
Cam3,221,4015,18/05/2018,0
Cam3,221,4047,18/05/2018,0
Cam3,221,4075,18/05/2018,50
Cam3,221,4107,18/05/2018,0
Cam3,221,4135,18/05/2018,453
Cam3,221,4165,18/05/2018,270
Cam3,221,4225,18/05/2018,0
Cam3,221,4256,18/05/2018,0
Cam3,221,4286,18/05/2018,0
Cam3,221,4316,18/05/2018,0
Cam3,221,4346,18/05/2018,0
Cam3,221,4376,18/05/2018,0
Cam3,221,4407,18/05/2018,0
Cam3,221,4435,18/05/2018,0
Cam3,221,4466,18/05/2018,0
Cam3,221,4504,18/05/2018,0
Cam4,222,1016,18/05/2018,0
Cam4,222,1044,18/05/2018,495
Cam4,222,1077,18/05/2018,635
Cam4,222,1105,18/05/2018,85
Cam4,222,1137,18/05/2018,85
Cam4,222,1164,18/05/2018,434
Cam4,222,1197,18/05/2018,432
Cam4,222,1227,18/05/2018,400
Cam4,222,1255,18/05/2018,707
Cam4,222,1286,18/05/2018,238
Cam4,222,1316,18/05/2018,548
Cam4,222,1347,18/05/2018,199
Cam4,222,1377,18/05/2018,236
Cam4,222,1404,18/05/2018,551
Cam4,222,1435,18/05/2018,45
Cam4,222,1464,18/05/2018,582
Cam4,222,1495,18/05/2018,451
Cam4,222,1525,18/05/2018,815
Cam4,222,1556,18/05/2018,429
Cam4,222,1586,18/05/2018,381
Cam4,222,1615,18/05/2018,331
Cam4,222,1645,18/05/2018,457
Cam4,222,1676,18/05/2018,476
Cam4,222,1704,18/05/2018,870
Cam4,222,1736,18/05/2018,684
Cam4,222,1796,18/05/2018,60
Cam4,222,1826,18/05/2018,342
Cam4,222,1854,18/05/2018,421
Cam4,222,1885,18/05/2018,305
Cam4,222,1915,18/05/2018,187
Cam4,222,1947,18/05/2018,475
Cam4,222,1976,18/05/2018,1152
Cam4,222,2006,18/05/2018,2409
Cam4,222,2033,18/05/2018,1251
Cam4,222,2065,18/05/2018,695
Cam4,222,2095,18/05/2018,174
Cam4,222,2125,18/05/2018,206
Cam4,222,2185,18/05/2018,176
Cam4,222,2217,18/05/2018,0
Cam4,222,2277,18/05/2018,579
Cam4,222,2305,18/05/2018,81
Cam4,222,2335,18/05/2018,270
Cam4,222,2365,18/05/2018,243
Cam4,222,2396,18/05/2018,208
Cam4,222,2426,18/05/2018,0
Cam4,222,2455,18/05/2018,429
Cam4,222,2486,18/05/2018,558
Cam4,222,2516,18/05/2018,0
Cam4,222,2548,18/05/2018,0
Cam4,222,2577,18/05/2018,0
Cam4,222,2636,18/05/2018,0
Cam4,222,2667,18/05/2018,0
Cam4,222,2697,18/05/2018,0
Cam4,222,2725,18/05/2018,17
Cam4,222,2755,18/05/2018,0
Cam4,222,2785,18/05/2018,0
Cam4,222,2816,18/05/2018,0
Cam4,222,2845,18/05/2018,0
Cam4,222,2877,18/05/2018,0
Cam4,222,2906,18/05/2018,0
Cam4,222,2936,18/05/2018,0
Cam4,222,2966,18/05/2018,0
Cam4,222,2995,18/05/2018,0
Cam4,222,3027,18/05/2018,0
Cam4,222,3055,18/05/2018,0
Cam4,222,3084,18/05/2018,0
